transaction_id,user_id,amount,hour,device_risk_score,ip_risk_score,transaction_type,merchant_category,country,is_fraud
4285,31499,108.38,15,0.3783,0.0993,purchase,travel,NL,0
4286,18150,67.85,7,0.09,0.1905,purchase,retail,DE,0
4287,36822,97.35,10,0.0042,0.1866,purchase,electronics,DE,0
4288,68929,39.33,16,0.049,0.0745,transfer,retail,GB,0
4289,38196,36.27,7,0.0303,0.2508,withdrawal,travel,US,0
4290,23562,94.19,18,0.1016,0.6063,withdrawal,retail,DE,0
4291,48546,95.73,11,0.0695,0.1109,purchase,electronics,GB,0
4292,40689,287.52,13,0.0093,0.4339,withdrawal,gaming,FR,1
4293,31722,90.53,8,0.3642,0.255,purchase,gaming,DE,1
4294,87432,160.91,13,0.4362,0.0847,transfer,grocery,NL,0
4295,54148,50.34,6,0.7038,0.4538,purchase,retail,DE,0
4296,63597,38.83,21,0.1855,0.1341,purchase,retail,DE,0
4297,32033,5.25,20,0.3977,0.1273,purchase,retail,GB,0
4298,85503,10.81,8,0.2293,0.2028,purchase,crypto,US,0
4299,90543,30.41,15,0.0179,0.3604,purchase,retail,DE,0
4300,32718,16.68,17,0.2066,0.072,purchase,grocery,FR,0
4301,72156,84.95,7,0.3273,0.1017,purchase,retail,DE,0
4302,53197,44.46,13,0.1139,0.2596,transfer,travel,DE,0
4303,67683,27.77,18,0.2578,0.0095,purchase,electronics,DE,0
4304,28477,28.71,12,0.4157,0.0853,withdrawal,gaming,US,0
4305,96834,118.4,20,0.1962,0.0498,purchase,grocery,NL,0
4306,86688,25.36,3,0.4325,0.0729,purchase,grocery,RU,0
4307,50897,62.46,20,0.4881,0.3024,purchase,retail,DE,0
4308,59856,50.22,22,0.2936,0.2621,purchase,electronics,CN,0
4309,52766,411.32,7,0.0153,0.281,purchase,crypto,DE,0
4310,57668,87.59,11,0.607,0.5502,refund,grocery,US,0
4311,38699,41.33,14,0.3231,0.0248,purchase,travel,DE,0
4312,35670,10.06,20,0.1005,0.4717,transfer,electronics,DE,0
4313,23189,34.92,7,0.0221,0.407,transfer,electronics,GB,0
4314,19546,41.81,10,0.4826,0.7456,transfer,travel,CN,0
4315,96472,230.95,16,0.6018,0.844,purchase,electronics,RU,1
4316,57418,54.22,17,0.2802,0.3524,purchase,grocery,NL,0
4317,59819,22.72,11,0.3376,0.0178,transfer,travel,US,0
4318,23775,112.14,14,0.0239,0.2487,purchase,retail,DE,0
4319,60150,43.02,13,0.0962,0.1316,withdrawal,crypto,US,0
4320,16565,143.7,22,0.1067,0.457,purchase,retail,DE,0
4321,63932,28.8,7,0.2064,0.2174,purchase,retail,CN,0
4322,74302,219.04,21,0.0499,0.5312,purchase,travel,FR,0
4323,67992,74.79,13,0.3236,0.1645,purchase,grocery,GB,0
4324,74038,181.07,5,0.8452,0.571,transfer,retail,DE,1
4325,26745,103.67,20,0.1206,0.3655,refund,retail,GB,0
4326,13598,17.54,7,0.075,0.0279,purchase,grocery,DE,0
4327,70268,25.77,18,0.2824,0.6586,withdrawal,travel,CN,1
4328,83713,23.68,14,0.1917,0.1895,purchase,travel,DE,0
4329,15707,23.83,18,0.264,0.1957,transfer,grocery,NL,0
4330,92236,49.74,17,0.1772,0.1253,purchase,grocery,DE,0
4331,68471,36.68,0,0.3966,0.0915,purchase,retail,GB,0
4332,88449,172.07,11,0.6599,0.2706,refund,gaming,US,0
4333,55627,144.38,11,0.6953,0.3934,purchase,electronics,DE,1
4334,29278,31.2,7,0.228,0.3461,purchase,crypto,DE,0
4335,56371,21.65,7,0.3072,0.8217,withdrawal,travel,NL,0
4336,78575,222.61,5,0.6538,0.3776,purchase,crypto,CN,1
4337,92012,84.0,2,0.5718,0.2294,purchase,crypto,FR,1
4338,71410,67.76,3,0.7061,0.6927,purchase,crypto,CN,1
4339,48129,36.49,16,0.1272,0.0848,purchase,grocery,RU,0
4340,70178,109.53,21,0.0287,0.0841,purchase,travel,FR,0
4341,45543,11.75,14,0.3204,0.0156,purchase,gaming,US,0
4342,18102,19.24,15,0.6698,0.7381,purchase,grocery,CN,1
4343,40445,57.08,6,0.0453,0.405,purchase,retail,DE,0
4344,48366,137.43,9,0.0177,0.3348,purchase,grocery,GB,0
4345,47414,36.39,10,0.1159,0.0693,purchase,grocery,DE,0
4346,10608,27.12,7,0.0952,0.0557,purchase,retail,DE,0
4347,33987,93.28,18,0.0325,0.3439,transfer,grocery,FR,0
4348,98233,18.42,8,0.191,0.1691,purchase,gaming,CN,0
4349,99560,41.71,7,0.1735,0.1562,purchase,retail,NL,0
4350,31626,163.93,6,0.4125,0.4831,transfer,grocery,RU,1
4351,41070,17.57,16,0.1523,0.2013,purchase,retail,CN,0
4352,96432,104.41,0,0.4102,0.5776,withdrawal,crypto,CN,1
4353,27710,8.67,7,0.1786,0.37,purchase,travel,GB,0
4354,79302,35.66,5,0.8204,0.7877,transfer,travel,RU,1
4355,58498,37.37,11,0.1016,0.1408,purchase,retail,GB,0
4356,29010,14.53,12,0.1455,0.0595,purchase,retail,US,0
4357,86865,42.1,6,0.0788,0.1545,transfer,gaming,DE,0
4358,48546,109.7,13,0.0478,0.2084,purchase,grocery,GB,0
4359,37092,205.64,12,0.2292,0.1144,purchase,retail,US,0
4360,63763,46.04,15,0.345,0.1431,purchase,grocery,GB,0
4361,56324,101.12,8,0.2038,0.1679,purchase,retail,NL,0
4362,13830,59.69,10,0.27,0.2425,transfer,retail,DE,0
4363,25834,30.7,15,0.0469,0.5125,purchase,grocery,CN,0
4364,59888,8.28,2,0.1094,0.1834,purchase,retail,DE,0
4365,77705,1262.4,7,0.1163,0.0405,withdrawal,gaming,FR,0
4366,41420,17.43,9,0.5025,0.5046,purchase,retail,DE,0
4367,92790,137.74,6,0.0992,0.048,purchase,retail,DE,0
4368,17384,67.11,3,0.1824,0.3531,purchase,travel,DE,0
4369,47379,18.55,23,0.2759,0.162,withdrawal,electronics,NL,0
4370,72526,272.88,11,0.1908,0.3037,purchase,retail,DE,0
4371,23273,260.6,13,0.0632,0.5499,purchase,grocery,US,0
4372,60968,156.85,9,0.1611,0.115,purchase,electronics,DE,0
4373,99796,27.5,0,0.0504,0.1352,transfer,electronics,DE,0
4374,83063,23.22,16,0.0021,0.1084,purchase,retail,DE,0
4375,43622,46.3,16,0.127,0.5991,purchase,crypto,DE,0
4376,91147,36.94,22,0.1097,0.2335,purchase,retail,DE,0
4377,81864,117.89,1,0.0748,0.0617,purchase,electronics,US,0
4378,27598,79.73,7,0.3807,0.1628,transfer,retail,US,0
4379,69912,10.09,16,0.5995,0.882,purchase,travel,DE,0
4380,69053,62.83,6,0.4666,0.6043,purchase,gaming,RU,1
4381,39876,62.79,10,0.022,0.0509,purchase,grocery,DE,0
4382,38770,36.52,5,0.1224,0.4586,purchase,grocery,NL,0
4383,30970,43.88,9,0.064,0.348,withdrawal,grocery,GB,0
4384,60472,52.54,6,0.2476,0.0156,purchase,electronics,CN,0
4385,20892,650.64,18,0.3339,0.1447,transfer,grocery,CN,0
4386,23793,97.62,19,0.0783,0.1143,purchase,gaming,DE,0
4387,83455,22.48,14,0.1397,0.0674,transfer,retail,US,0
4388,32428,40.45,10,0.1372,0.0736,transfer,retail,FR,0
4389,65484,29.04,17,0.633,0.0814,refund,retail,CN,0
4390,83057,99.16,3,0.4893,0.7913,purchase,gaming,NL,1
4391,11584,74.45,14,0.2051,0.0644,purchase,crypto,NL,0
4392,28769,38.75,17,0.1299,0.0409,purchase,travel,FR,0
4393,13618,203.98,12,0.1125,0.1243,withdrawal,travel,NL,0
4394,44993,9.92,21,0.1222,0.1008,purchase,crypto,DE,0
4395,36301,41.66,9,0.0599,0.2259,purchase,grocery,NL,0
4396,86928,40.54,14,0.0213,0.4062,transfer,retail,DE,0
4397,84615,54.3,18,0.1074,0.0616,purchase,retail,FR,0
4398,33717,18.76,20,0.5268,0.113,purchase,retail,DE,0
4399,38372,12.66,21,0.5656,0.3452,refund,grocery,FR,0
4400,57380,13.17,11,0.735,0.6201,purchase,retail,US,0
4401,59257,131.8,15,0.3356,0.2744,transfer,electronics,NL,0
4402,25898,18.44,9,0.2763,0.3879,purchase,grocery,DE,0
4403,71597,50.36,4,0.7932,0.8931,refund,electronics,GB,1
4404,28069,27.81,15,0.3989,0.251,purchase,gaming,GB,0
4405,91424,254.41,8,0.2181,0.0489,purchase,travel,NL,0
4406,31313,22.78,11,0.0711,0.5947,refund,travel,DE,0
4407,97442,387.4,20,0.0528,0.2946,purchase,electronics,DE,0
4408,35127,105.03,18,0.028,0.2233,purchase,electronics,DE,0
4409,38558,492.77,12,0.615,0.5194,purchase,grocery,FR,0
4410,19787,13.71,7,0.4875,0.2715,purchase,electronics,FR,0
4411,11677,23.19,11,0.1821,0.1146,purchase,electronics,US,0
4412,62653,85.84,17,0.9138,0.7999,purchase,retail,GB,1
4413,84156,54.98,7,0.8393,0.2114,purchase,electronics,FR,0
4414,49595,219.13,5,0.0609,0.0968,withdrawal,travel,DE,0
4415,17432,22.26,20,0.8999,0.9314,purchase,electronics,DE,0
4416,11737,27.95,12,0.186,0.282,transfer,retail,DE,0
4417,70178,60.74,6,0.3014,0.3436,withdrawal,retail,DE,0
4418,13100,16.24,18,0.1564,0.3468,withdrawal,travel,NL,1
4419,12453,308.57,23,0.2601,0.4259,transfer,crypto,CN,1
4420,77521,224.16,16,0.077,0.0238,refund,grocery,US,0
4421,71786,75.81,5,0.0933,0.0803,purchase,retail,FR,0
4422,84572,20.71,11,0.3296,0.0511,purchase,travel,DE,0
4423,54144,27.05,8,0.0594,0.2781,transfer,electronics,US,0
4424,98541,51.07,8,0.3471,0.0371,withdrawal,retail,FR,0
4425,14397,920.28,13,0.1662,0.2836,purchase,travel,GB,0
4426,14959,34.72,16,0.2989,0.201,purchase,retail,DE,0
4427,50366,41.72,12,0.0146,0.3345,purchase,retail,DE,0
4428,54431,123.23,18,0.1472,0.1322,purchase,retail,FR,0
4429,93574,1086.99,20,0.1251,0.0817,transfer,retail,FR,0
4430,17981,86.93,1,0.6604,0.6972,purchase,electronics,GB,1
4431,90281,277.84,18,0.0785,0.1843,withdrawal,electronics,GB,0
4432,60458,106.28,21,0.074,0.1987,purchase,grocery,NL,0
4433,74395,43.62,20,0.0287,0.2663,refund,retail,US,0
4434,67640,45.72,18,0.5396,0.0702,purchase,crypto,CN,0
4435,70445,11.88,9,0.1829,0.0482,purchase,grocery,FR,0
4436,58101,6.83,8,0.3903,0.5397,purchase,grocery,NL,0
4437,63090,123.24,16,0.2822,0.4106,purchase,travel,GB,0
4438,30494,45.44,18,0.2531,0.356,purchase,electronics,DE,0
4439,65017,50.68,18,0.2956,0.0603,purchase,travel,DE,0
4440,50341,14.71,14,0.8888,0.4563,withdrawal,travel,US,0
4441,84236,30.13,4,0.6973,0.2342,purchase,crypto,RU,1
4442,51351,19.74,18,0.3548,0.1591,purchase,retail,NL,0
4443,33031,104.89,16,0.3538,0.3113,withdrawal,retail,DE,0
4444,92824,186.63,15,0.1599,0.182,purchase,retail,NL,0
4445,51616,25.08,3,0.1724,0.3767,purchase,grocery,DE,0
4446,32271,75.25,12,0.1831,0.0207,purchase,gaming,FR,0
4447,41071,200.98,2,0.0886,0.0817,refund,retail,NL,0
4448,55038,38.38,6,0.059,0.4759,purchase,gaming,US,0
4449,45342,205.24,13,0.0117,0.2116,purchase,retail,FR,0
4450,88828,8.28,1,0.9728,0.3714,transfer,grocery,US,1
4451,29196,28.93,3,0.2569,0.2711,purchase,electronics,DE,0
4452,44309,122.07,20,0.1448,0.3808,withdrawal,retail,GB,0
4453,18293,58.8,11,0.2008,0.1097,purchase,grocery,NL,0
4454,47254,41.92,15,0.2017,0.1069,purchase,travel,NL,0
4455,60624,136.48,7,0.1664,0.1051,purchase,gaming,DE,0
4456,31250,54.41,18,0.1304,0.3512,purchase,retail,DE,0
4457,61782,39.17,12,0.2139,0.0046,purchase,electronics,NL,0
4458,66759,137.35,13,0.1071,0.5261,purchase,crypto,GB,0
4459,80773,227.62,15,0.5058,0.5113,purchase,retail,NL,1
4460,45427,122.96,15,0.0496,0.3263,withdrawal,grocery,DE,0
4461,43689,118.12,13,0.2131,0.2255,purchase,retail,NL,0
4462,80881,145.5,0,0.4091,0.4584,withdrawal,gaming,RU,1
4463,50981,2.0,13,0.0905,0.1083,purchase,grocery,DE,0
4464,65604,61.82,16,0.1747,0.0174,transfer,retail,GB,0
4465,93448,50.92,18,0.5041,0.0129,purchase,retail,US,0
4466,62561,41.28,9,0.1386,0.008,purchase,travel,FR,0
4467,90168,71.4,20,0.1915,0.5582,withdrawal,grocery,DE,0
4468,72986,53.06,10,0.0485,0.4043,purchase,retail,FR,0
4469,35192,75.65,9,0.6488,0.6804,purchase,gaming,NL,0
4470,14138,33.86,10,0.189,0.2426,purchase,retail,DE,0
4471,98437,151.94,10,0.2099,0.1258,purchase,grocery,DE,0
4472,31335,82.44,10,0.057,0.0529,purchase,electronics,DE,0
4473,91443,104.6,2,0.8202,0.5407,purchase,travel,CN,1
4474,42874,194.51,14,0.8143,0.7618,purchase,electronics,NL,1
4475,19441,67.43,18,0.0396,0.2415,refund,travel,US,0
4476,82255,64.69,13,0.0374,0.0334,purchase,travel,DE,0
4477,67917,113.71,22,0.0769,0.0177,purchase,electronics,FR,0
4478,16040,101.34,6,0.3176,0.1745,purchase,grocery,GB,0
4479,33610,38.63,14,0.5166,0.2279,withdrawal,grocery,DE,0
4480,39210,98.67,6,0.4732,0.2038,transfer,retail,GB,0
4481,68102,49.3,11,0.1642,0.065,purchase,retail,DE,0
4482,72819,216.89,10,0.0471,0.1559,purchase,grocery,RU,0
4483,67508,108.1,15,0.1118,0.129,purchase,grocery,FR,0
4484,65342,24.98,16,0.3698,0.3654,purchase,grocery,FR,0
4485,94115,308.31,9,0.1945,0.0487,purchase,electronics,FR,0
4486,81757,7.12,8,0.1792,0.7101,transfer,grocery,DE,0
4487,78082,73.09,11,0.0689,0.3058,withdrawal,grocery,FR,0
4488,46978,23.53,9,0.0695,0.0526,withdrawal,grocery,DE,0
4489,55134,210.58,15,0.1801,0.299,purchase,retail,US,0
4490,31920,52.71,12,0.141,0.0103,purchase,grocery,CN,0
4491,62529,21.66,18,0.2631,0.041,purchase,electronics,DE,0
4492,51682,33.9,22,0.3729,0.0042,purchase,retail,US,0
4493,91335,117.29,10,0.1108,0.0389,purchase,grocery,NL,0
4494,41030,125.12,20,0.0209,0.4578,purchase,grocery,DE,0
4495,40327,32.16,17,0.4008,0.1028,purchase,travel,DE,0
4496,41919,22.46,7,0.5065,0.125,purchase,grocery,NL,0
4497,41657,53.49,18,0.3505,0.0324,purchase,retail,DE,0
4498,57937,59.3,12,0.0554,0.1786,transfer,grocery,NL,0
4499,16468,18.23,16,0.0504,0.0228,purchase,retail,DE,0
4500,41566,10.39,16,0.1983,0.0369,purchase,retail,US,0
4501,86632,194.0,6,0.4147,0.5116,purchase,travel,RU,1
4502,21892,55.39,19,0.319,0.5947,purchase,retail,US,0
4503,87546,66.83,17,0.3454,0.2405,withdrawal,retail,FR,0
4504,13419,79.1,18,0.2531,0.2045,purchase,retail,NL,0
4505,77505,67.93,10,0.1322,0.0316,purchase,retail,DE,0
4506,57708,161.87,22,0.3823,0.276,purchase,grocery,US,0
4507,97121,99.24,15,0.0517,0.0934,purchase,retail,US,0
4508,36043,414.82,17,0.3989,0.0461,purchase,grocery,NL,0
4509,87679,593.21,19,0.0853,0.054,withdrawal,retail,DE,0
4510,79046,9.54,7,0.3296,0.0592,purchase,electronics,FR,0
4511,12064,6.57,10,0.0655,0.0774,purchase,retail,NL,0
4512,65073,42.25,18,0.1625,0.3667,purchase,electronics,CN,0
4513,17618,264.55,20,0.1935,0.2,purchase,retail,CN,0
4514,82184,39.86,17,0.8375,0.2684,purchase,crypto,GB,0
4515,51147,77.33,12,0.1689,0.4995,withdrawal,electronics,DE,0
4516,38243,33.79,9,0.541,0.3104,purchase,electronics,FR,0
4517,46147,23.57,12,0.2843,0.1883,purchase,retail,CN,0
4518,63955,193.84,11,0.0249,0.1095,purchase,travel,DE,0
4519,11484,35.87,19,0.5932,0.2784,purchase,retail,NL,0
4520,96429,87.09,13,0.0872,0.3731,purchase,grocery,US,0
4521,50762,28.11,11,0.0363,0.2426,purchase,crypto,DE,0
4522,31477,33.26,12,0.3061,0.2252,transfer,grocery,DE,0
4523,94377,69.04,21,0.1387,0.1062,purchase,grocery,CN,0
4524,95343,35.91,14,0.0904,0.0866,purchase,grocery,US,0
4525,28409,109.86,8,0.1446,0.0901,purchase,retail,FR,0
4526,26116,19.46,12,0.1078,0.1204,withdrawal,retail,CN,0
4527,28782,16.19,12,0.217,0.1444,transfer,gaming,NL,0
4528,23657,55.09,10,0.0536,0.0803,purchase,travel,DE,0
4529,36460,59.96,16,0.4552,0.5968,purchase,crypto,DE,0
4530,76147,20.38,9,0.1688,0.205,purchase,travel,US,0
4531,84623,133.23,12,0.3299,0.3159,purchase,retail,FR,0
4532,98258,218.37,11,0.0773,0.1662,purchase,grocery,DE,0
4533,98407,24.94,12,0.1896,0.1324,purchase,retail,FR,0
4534,83125,150.54,13,0.1508,0.0399,purchase,gaming,DE,0
4535,16365,5.61,15,0.41,0.2917,purchase,retail,DE,0
4536,15502,106.13,7,0.113,0.0297,purchase,grocery,NL,0
4537,51195,20.51,9,0.4434,0.0324,purchase,gaming,NL,0
4538,26056,469.12,17,0.0088,0.0644,transfer,retail,FR,0
4539,36875,18.78,20,0.2275,0.3025,transfer,electronics,NL,0
4540,72330,40.12,3,0.3133,0.0591,purchase,travel,FR,0
4541,77951,103.0,12,0.5977,0.7208,transfer,travel,GB,1
4542,87722,67.26,15,0.586,0.7466,refund,retail,DE,1
4543,27711,21.36,5,0.2596,0.181,purchase,grocery,DE,0
4544,50743,35.45,21,0.088,0.0894,transfer,retail,NL,0
4545,98755,201.43,7,0.0414,0.1496,purchase,electronics,GB,0
4546,69447,38.79,22,0.1426,0.0728,transfer,retail,NL,0
4547,92023,255.64,18,0.3573,0.011,transfer,electronics,NL,0
4548,48764,30.63,7,0.1297,0.1168,purchase,travel,DE,0
4549,47524,151.11,6,0.3194,0.2121,purchase,retail,DE,0
4550,52892,10.68,22,0.1409,0.124,purchase,grocery,FR,0
4551,87272,57.61,20,0.5317,0.4872,refund,electronics,RU,1
4552,86034,33.33,9,0.1879,0.4763,purchase,travel,DE,0
4553,25526,127.73,7,0.4453,0.3529,purchase,retail,CN,1
4554,82579,190.7,13,0.1069,0.2096,transfer,grocery,DE,0
4555,86028,157.13,9,0.0198,0.0958,purchase,electronics,GB,0
4556,62964,322.85,4,0.3133,0.5695,transfer,gaming,DE,1
4557,51448,49.77,14,0.0675,0.1918,purchase,crypto,NL,0
4558,28702,7.21,18,0.0217,0.2513,transfer,electronics,DE,0
4559,40912,77.65,12,0.7764,0.3131,withdrawal,travel,DE,1
4560,50320,13.96,15,0.0902,0.0434,purchase,retail,US,0
4561,80549,17.98,3,0.1931,0.1865,purchase,grocery,FR,0
4562,72840,94.06,14,0.2362,0.1305,purchase,gaming,GB,0
4563,27476,84.29,15,0.0787,0.1448,purchase,grocery,FR,0
4564,13753,32.94,8,0.4458,0.3534,purchase,retail,FR,0
4565,71595,26.68,17,0.158,0.3209,purchase,retail,GB,0
4566,64825,419.75,14,0.0027,0.0774,purchase,electronics,FR,0
4567,48258,54.6,0,0.0921,0.6306,purchase,retail,NL,0
4568,65918,348.16,1,0.3992,0.5606,withdrawal,retail,RU,1
4569,64845,62.74,21,0.0333,0.2228,withdrawal,grocery,NL,0
4570,63152,58.36,11,0.1899,0.083,purchase,grocery,GB,0
4571,46664,33.67,9,0.3863,0.1454,withdrawal,crypto,GB,0
4572,54535,286.64,6,0.1017,0.2467,purchase,travel,GB,0
4573,13283,46.38,10,0.0782,0.4587,withdrawal,crypto,CN,0
4574,49925,64.9,9,0.4575,0.1155,transfer,retail,CN,0
4575,19820,13.68,9,0.2153,0.1961,purchase,electronics,DE,0
4576,69601,71.69,17,0.1199,0.1315,purchase,retail,NL,0
4577,10043,101.76,14,0.2644,0.2903,purchase,retail,NL,0
4578,42449,122.06,0,0.8049,0.8227,purchase,crypto,DE,1
4579,50735,55.86,7,0.1477,0.2037,purchase,crypto,DE,0
4580,91268,122.94,9,0.4668,0.3705,withdrawal,crypto,US,1
4581,44982,70.88,16,0.172,0.3334,purchase,grocery,FR,0
4582,13766,38.73,16,0.4184,0.4017,transfer,grocery,DE,0
4583,63970,90.71,12,0.2007,0.5881,purchase,travel,FR,0
4584,91093,44.95,23,0.4814,0.0855,purchase,electronics,GB,0
4585,49833,16.03,9,0.1765,0.4563,purchase,grocery,DE,0
4586,90670,85.39,4,0.4483,0.388,transfer,electronics,CN,0
4587,52130,10.6,2,0.0179,0.1265,purchase,travel,US,0
4588,71812,54.07,10,0.1561,0.1081,purchase,electronics,NL,0
4589,60064,30.67,12,0.0336,0.425,transfer,gaming,RU,0
4590,83321,29.05,5,0.0371,0.0674,purchase,travel,DE,0
4591,38122,49.21,13,0.2313,0.1443,purchase,electronics,DE,0
4592,51039,23.27,20,0.1896,0.1406,purchase,retail,DE,0
4593,69044,65.72,17,0.0706,0.0626,purchase,electronics,DE,0
4594,31872,44.62,15,0.2652,0.147,purchase,crypto,GB,0
4595,99474,25.16,15,0.0314,0.3166,purchase,grocery,FR,0
4596,49046,132.62,16,0.4749,0.3384,purchase,grocery,CN,0
4597,94631,191.86,12,0.0452,0.1636,refund,travel,FR,0
4598,85708,72.69,11,0.3255,0.1923,purchase,retail,CN,0
4599,54054,141.76,9,0.0291,0.368,purchase,retail,NL,0
4600,62813,139.79,6,0.224,0.1245,purchase,gaming,DE,0
4601,59196,69.6,13,0.3254,0.0942,purchase,retail,NL,0
4602,87516,32.88,12,0.0791,0.1962,purchase,travel,US,0
4603,72721,12.61,7,0.2214,0.1473,purchase,retail,DE,0
4604,80194,50.69,9,0.0619,0.1987,purchase,retail,FR,0
4605,45048,107.81,17,0.245,0.1558,purchase,retail,DE,0
4606,27220,57.46,9,0.375,0.7749,purchase,electronics,NL,0
4607,97157,2.28,11,0.2135,0.3706,purchase,retail,DE,0
4608,83700,89.08,7,0.304,0.042,transfer,retail,FR,0
4609,74400,93.86,8,0.1181,0.2655,transfer,electronics,DE,0
4610,10707,32.92,17,0.1747,0.2249,purchase,crypto,DE,0
4611,26049,98.51,5,0.1277,0.1061,purchase,travel,GB,0
4612,97745,72.51,9,0.1067,0.0715,purchase,grocery,DE,0
4613,17912,23.74,22,0.0543,0.398,transfer,grocery,DE,0
4614,33626,125.29,12,0.3144,0.3719,purchase,electronics,FR,0
4615,40027,14.48,14,0.249,0.4565,transfer,retail,FR,0
4616,36533,40.5,14,0.4634,0.6261,purchase,retail,DE,0
4617,93461,841.22,3,0.4241,0.532,transfer,retail,DE,1
4618,39481,37.21,8,0.0777,0.0112,purchase,travel,FR,0
4619,97692,136.35,10,0.2683,0.301,withdrawal,gaming,DE,0
4620,94877,55.05,11,0.1592,0.2423,transfer,gaming,DE,0
4621,13876,129.52,8,0.2285,0.1614,purchase,grocery,FR,0
4622,69426,122.8,9,0.6286,0.2448,purchase,gaming,DE,0
4623,80420,78.66,14,0.3688,0.2127,purchase,retail,DE,0
4624,35913,10.06,6,0.038,0.0369,purchase,retail,US,0
4625,96178,13.66,7,0.0021,0.21,purchase,grocery,NL,0
4626,38304,48.97,13,0.1896,0.249,purchase,travel,DE,0
4627,95325,41.3,11,0.1264,0.0879,withdrawal,retail,DE,0
4628,84884,27.84,14,0.0378,0.2609,transfer,travel,DE,0
4629,63935,214.76,1,0.3905,0.2547,purchase,retail,US,0
4630,17248,46.52,16,0.2022,0.079,transfer,gaming,RU,0
4631,39796,67.43,18,0.09,0.1526,purchase,grocery,DE,0
4632,81456,98.47,12,0.0838,0.1348,purchase,gaming,GB,0
4633,69720,44.55,18,0.0681,0.1288,purchase,travel,DE,0
4634,77298,384.68,11,0.1894,0.673,purchase,electronics,GB,0
4635,39216,19.12,5,0.1713,0.2684,purchase,crypto,CN,0
4636,41253,25.4,10,0.3324,0.1912,purchase,grocery,DE,0
4637,17874,19.08,11,0.2107,0.2106,refund,retail,DE,0
4638,65554,1212.85,19,0.3671,0.1049,refund,retail,GB,0
4639,32166,84.08,10,0.1879,0.2099,purchase,grocery,FR,0
4640,82124,182.48,10,0.194,0.0275,refund,retail,FR,0
4641,51878,20.4,19,0.132,0.0202,refund,gaming,FR,0
4642,22135,411.6,0,0.745,0.5506,purchase,crypto,RU,1
4643,67914,951.03,9,0.0679,0.4422,purchase,grocery,DE,0
4644,95484,421.86,17,0.5858,0.3842,purchase,electronics,DE,1
4645,87832,57.83,14,0.0241,0.1483,purchase,travel,FR,0
4646,30846,141.01,10,0.1908,0.1955,purchase,retail,DE,0
4647,95457,40.4,21,0.2459,0.3842,purchase,gaming,DE,0
4648,68864,65.68,8,0.3702,0.0107,purchase,retail,DE,0
4649,65062,54.88,16,0.186,0.1083,purchase,grocery,US,0
4650,70174,25.02,13,0.2662,0.097,transfer,electronics,DE,0
4651,10821,37.62,22,0.2785,0.3422,purchase,retail,NL,0
4652,28623,15.54,23,0.1333,0.2298,purchase,electronics,RU,0
4653,52445,64.71,17,0.3419,0.5158,purchase,electronics,RU,0
4654,20122,81.21,6,0.0888,0.0425,withdrawal,grocery,NL,0
4655,21117,98.66,12,0.0579,0.179,purchase,grocery,DE,0
4656,78895,74.93,19,0.2026,0.2599,purchase,electronics,FR,0
4657,18341,38.13,14,0.2574,0.4121,purchase,gaming,FR,0
4658,46990,159.04,19,0.1125,0.3634,transfer,retail,US,0
4659,68538,90.78,17,0.0286,0.2017,purchase,retail,GB,0
4660,70094,138.42,10,0.0227,0.3083,purchase,retail,US,0
4661,86545,146.0,8,0.2769,0.2426,purchase,crypto,DE,0
4662,14855,279.33,10,0.0803,0.0726,purchase,grocery,RU,0
4663,27361,59.13,15,0.1295,0.0872,transfer,grocery,NL,0
4664,79783,82.14,12,0.5544,0.0725,purchase,retail,CN,0
4665,15701,16.01,3,0.0211,0.0423,purchase,retail,GB,0
4666,80623,16.31,16,0.0781,0.0979,purchase,travel,GB,0
4667,91414,14.09,3,0.2224,0.233,transfer,retail,DE,0
4668,49728,38.79,11,0.1827,0.3104,withdrawal,grocery,DE,0
4669,77942,32.03,12,0.1532,0.0628,purchase,retail,DE,0
4670,34190,12.55,12,0.022,0.398,purchase,electronics,FR,0
4671,31164,48.28,7,0.4229,0.4429,purchase,retail,GB,0
4672,14186,39.2,16,0.3955,0.0908,refund,crypto,DE,0
4673,62300,40.14,20,0.5318,0.3477,withdrawal,retail,CN,1
4674,35316,116.15,18,0.22,0.1163,purchase,crypto,RU,0
